TEST LOG PRINT
SOO
Step 4737, Validation Loss= 0.0018, Loss= 0.0030
Step 4738, Validation Loss= 0.0020, Loss= 0.0046
Step 4739, Validation Loss= 0.0025, Loss= 0.0061
Step 4740, Validation Loss= 0.0031, Loss= 0.0087
Step 4741, Validation Loss= 0.0036, Loss= 0.0078
Step 4742, Validation Loss= 0.0039, Loss= 0.0068
Step 4743, Validation Loss= 0.0043, Loss= 0.0084
Step 4744, Validation Loss= 0.0049, Loss= 0.0097
Step 4745, Validation Loss= 0.0051, Loss= 0.0073
Step 4746, Validation Loss= 0.0053, Loss= 0.0068
Step 4747, Validation Loss= 0.0056, Loss= 0.0083
Step 4748, Validation Loss= 0.0058, Loss= 0.0074
Step 4749, Validation Loss= 0.0058, Loss= 0.0064
Step 4750, Validation Loss= 0.0055, Loss= 0.0028
Step 4751, Validation Loss= 0.0051, Loss= 0.0008
Step 4752, Validation Loss= 0.0047, Loss= 0.0016
Step 4753, Validation Loss= 0.0044, Loss= 0.0016
Step 4754, Validation Loss= 0.0040, Loss= 0.0008
Step 4755, Validation Loss= 0.0037, Loss= 0.0009
Step 4756, Validation Loss= 0.0035, Loss= 0.0018
Step 4757, Validation Loss= 0.0034, Loss= 0.0023
Step 4758, Validation Loss= 0.0032, Loss= 0.0009
Step 4759, Validation Loss= 0.0029, Loss= 0.0007
Step 4760, Validation Loss= 0.0028, Loss= 0.0014
Step 4761, Validation Loss= 0.0026, Loss= 0.0010
Step 4762, Validation Loss= 0.0024, Loss= 0.0004
Step 4763, Validation Loss= 0.0022, Loss= 0.0008
Step 4764, Validation Loss= 0.0021, Loss= 0.0014
Step 4765, Validation Loss= 0.0020, Loss= 0.0008
Step 4766, Validation Loss= 0.0019, Loss= 0.0005
Step 4767, Validation Loss= 0.0018, Loss= 0.0009
Step 4768, Validation Loss= 0.0017, Loss= 0.0010
Step 4769, Validation Loss= 0.0016, Loss= 0.0008
Step 4770, Validation Loss= 0.0015, Loss= 0.0007
Step 4771, Validation Loss= 0.0015, Loss= 0.0010
Step 4772, Validation Loss= 0.0014, Loss= 0.0009
Step 4773, Validation Loss= 0.0013, Loss= 0.0008
Step 4774, Validation Loss= 0.0013, Loss= 0.0009
Step 4775, Validation Loss= 0.0013, Loss= 0.0009
Step 4776, Validation Loss= 0.0012, Loss= 0.0009
Step 4777, Validation Loss= 0.0012, Loss= 0.0009
Step 4778, Validation Loss= 0.0012, Loss= 0.0010
Step 4779, Validation Loss= 0.0012, Loss= 0.0010
Step 4780, Validation Loss= 0.0011, Loss= 0.0009
Step 4781, Validation Loss= 0.0011, Loss= 0.0010
Step 4782, Validation Loss= 0.0011, Loss= 0.0011
Step 4783, Validation Loss= 0.0011, Loss= 0.0009
Step 4784, Validation Loss= 0.0011, Loss= 0.0009
Step 4785, Validation Loss= 0.0011, Loss= 0.0010
Step 4786, Validation Loss= 0.0011, Loss= 0.0011
Step 4787, Validation Loss= 0.0012, Loss= 0.0026
Step 4788, Validation Loss= 0.0015, Loss= 0.0040
Step 4789, Validation Loss= 0.0019, Loss= 0.0053
Step 4790, Validation Loss= 0.0025, Loss= 0.0078
Step 4791, Validation Loss= 0.0029, Loss= 0.0071
Step 4792, Validation Loss= 0.0032, Loss= 0.0059
Step 4793, Validation Loss= 0.0036, Loss= 0.0071
Step 4794, Validation Loss= 0.0042, Loss= 0.0088
Step 4795, Validation Loss= 0.0045, Loss= 0.0073
Step 4796, Validation Loss= 0.0047, Loss= 0.0069
Step 4797, Validation Loss= 0.0050, Loss= 0.0080
Step 4798, Validation Loss= 0.0053, Loss= 0.0079
Step 4799, Validation Loss= 0.0055, Loss= 0.0067
Step 4800, Validation Loss= 0.0054, Loss= 0.0045
Step 4801, Validation Loss= 0.0051, Loss= 0.0030
Step 4802, Validation Loss= 0.0048, Loss= 0.0022
Step 4803, Validation Loss= 0.0046, Loss= 0.0025
Step 4804, Validation Loss= 0.0045, Loss= 0.0034
Step 4805, Validation Loss= 0.0042, Loss= 0.0017
Step 4806, Validation Loss= 0.0041, Loss= 0.0026
Step 4807, Validation Loss= 0.0040, Loss= 0.0033
Step 4808, Validation Loss= 0.0037, Loss= 0.0016
Step 4809, Validation Loss= 0.0035, Loss= 0.0014
Step 4810, Validation Loss= 0.0033, Loss= 0.0011
Step 4811, Validation Loss= 0.0030, Loss= 0.0009
Step 4812, Validation Loss= 0.0028, Loss= 0.0009
Step 4813, Validation Loss= 0.0027, Loss= 0.0016
Step 4814, Validation Loss= 0.0026, Loss= 0.0014
Step 4815, Validation Loss= 0.0024, Loss= 0.0014
Step 4816, Validation Loss= 0.0024, Loss= 0.0019
Step 4817, Validation Loss= 0.0023, Loss= 0.0017
Step 4818, Validation Loss= 0.0022, Loss= 0.0013
Step 4819, Validation Loss= 0.0022, Loss= 0.0016
Step 4820, Validation Loss= 0.0021, Loss= 0.0017
Step 4821, Validation Loss= 0.0020, Loss= 0.0014
Step 4822, Validation Loss= 0.0020, Loss= 0.0015
Step 4823, Validation Loss= 0.0019, Loss= 0.0016
Step 4824, Validation Loss= 0.0019, Loss= 0.0013
Step 4825, Validation Loss= 0.0018, Loss= 0.0012
Step 4826, Validation Loss= 0.0017, Loss= 0.0012
Step 4827, Validation Loss= 0.0017, Loss= 0.0012
Step 4828, Validation Loss= 0.0016, Loss= 0.0011
Step 4829, Validation Loss= 0.0016, Loss= 0.0010
Step 4830, Validation Loss= 0.0015, Loss= 0.0010
Step 4831, Validation Loss= 0.0015, Loss= 0.0009
Step 4832, Validation Loss= 0.0014, Loss= 0.0009
Step 4833, Validation Loss= 0.0013, Loss= 0.0009
Step 4834, Validation Loss= 0.0013, Loss= 0.0009
Step 4835, Validation Loss= 0.0013, Loss= 0.0009
Step 4836, Validation Loss= 0.0012, Loss= 0.0008
Step 4837, Validation Loss= 0.0013, Loss= 0.0024
Step 4838, Validation Loss= 0.0016, Loss= 0.0037
Step 4839, Validation Loss= 0.0019, Loss= 0.0049
Step 4840, Validation Loss= 0.0023, Loss= 0.0058
Step 4841, Validation Loss= 0.0027, Loss= 0.0061
Step 4842, Validation Loss= 0.0030, Loss= 0.0058
Step 4843, Validation Loss= 0.0033, Loss= 0.0064
Step 4844, Validation Loss= 0.0037, Loss= 0.0074
Step 4845, Validation Loss= 0.0041, Loss= 0.0069
Step 4846, Validation Loss= 0.0043, Loss= 0.0066
Step 4847, Validation Loss= 0.0045, Loss= 0.0064
Step 4848, Validation Loss= 0.0047, Loss= 0.0067
Step 4849, Validation Loss= 0.0049, Loss= 0.0060
Step 4850, Validation Loss= 0.0047, Loss= 0.0027
Step 4851, Validation Loss= 0.0044, Loss= 0.0026
Step 4852, Validation Loss= 0.0043, Loss= 0.0033
Step 4853, Validation Loss= 0.0042, Loss= 0.0028
Step 4854, Validation Loss= 0.0040, Loss= 0.0021
Step 4855, Validation Loss= 0.0037, Loss= 0.0013
Step 4856, Validation Loss= 0.0036, Loss= 0.0023
Step 4857, Validation Loss= 0.0034, Loss= 0.0019
Step 4858, Validation Loss= 0.0032, Loss= 0.0014
Step 4859, Validation Loss= 0.0030, Loss= 0.0016
Step 4860, Validation Loss= 0.0029, Loss= 0.0018
Step 4861, Validation Loss= 0.0027, Loss= 0.0012
Step 4862, Validation Loss= 0.0025, Loss= 0.0007
Step 4863, Validation Loss= 0.0024, Loss= 0.0010
Step 4864, Validation Loss= 0.0023, Loss= 0.0011
Step 4865, Validation Loss= 0.0021, Loss= 0.0009
Step 4866, Validation Loss= 0.0020, Loss= 0.0009
Step 4867, Validation Loss= 0.0019, Loss= 0.0012
Step 4868, Validation Loss= 0.0018, Loss= 0.0011
Step 4869, Validation Loss= 0.0018, Loss= 0.0011
Step 4870, Validation Loss= 0.0017, Loss= 0.0010
Step 4871, Validation Loss= 0.0016, Loss= 0.0010
Step 4872, Validation Loss= 0.0016, Loss= 0.0010
Step 4873, Validation Loss= 0.0015, Loss= 0.0011
Step 4874, Validation Loss= 0.0015, Loss= 0.0010
Step 4875, Validation Loss= 0.0014, Loss= 0.0010
Step 4876, Validation Loss= 0.0014, Loss= 0.0011
Step 4877, Validation Loss= 0.0014, Loss= 0.0011
Step 4878, Validation Loss= 0.0013, Loss= 0.0011
Step 4879, Validation Loss= 0.0013, Loss= 0.0010
Step 4880, Validation Loss= 0.0013, Loss= 0.0009
Step 4881, Validation Loss= 0.0012, Loss= 0.0009
Step 4882, Validation Loss= 0.0012, Loss= 0.0009
Step 4883, Validation Loss= 0.0012, Loss= 0.0008
Step 4884, Validation Loss= 0.0011, Loss= 0.0008
Step 4885, Validation Loss= 0.0011, Loss= 0.0008
Step 4886, Validation Loss= 0.0011, Loss= 0.0008
Step 4887, Validation Loss= 0.0012, Loss= 0.0023
Step 4888, Validation Loss= 0.0014, Loss= 0.0037
Step 4889, Validation Loss= 0.0018, Loss= 0.0049
Step 4890, Validation Loss= 0.0022, Loss= 0.0058
Step 4891, Validation Loss= 0.0026, Loss= 0.0061
Step 4892, Validation Loss= 0.0029, Loss= 0.0058
Step 4893, Validation Loss= 0.0032, Loss= 0.0063
Step 4894, Validation Loss= 0.0037, Loss= 0.0074
Step 4895, Validation Loss= 0.0040, Loss= 0.0070
Step 4896, Validation Loss= 0.0043, Loss= 0.0067
Step 4897, Validation Loss= 0.0045, Loss= 0.0068
Step 4898, Validation Loss= 0.0048, Loss= 0.0070
Step 4899, Validation Loss= 0.0049, Loss= 0.0065
Step 4900, Validation Loss= 0.0046, Loss= 0.0021
Step 4901, Validation Loss= 0.0044, Loss= 0.0017
Step 4902, Validation Loss= 0.0042, Loss= 0.0027
Step 4903, Validation Loss= 0.0040, Loss= 0.0020
Step 4904, Validation Loss= 0.0037, Loss= 0.0017
Step 4905, Validation Loss= 0.0035, Loss= 0.0008
Step 4906, Validation Loss= 0.0033, Loss= 0.0017
Step 4907, Validation Loss= 0.0031, Loss= 0.0019
Step 4908, Validation Loss= 0.0029, Loss= 0.0010
Step 4909, Validation Loss= 0.0027, Loss= 0.0012
Step 4910, Validation Loss= 0.0026, Loss= 0.0011
Step 4911, Validation Loss= 0.0024, Loss= 0.0010
Step 4912, Validation Loss= 0.0022, Loss= 0.0004
Step 4913, Validation Loss= 0.0021, Loss= 0.0006
Step 4914, Validation Loss= 0.0019, Loss= 0.0007
Step 4915, Validation Loss= 0.0018, Loss= 0.0007
Step 4916, Validation Loss= 0.0017, Loss= 0.0006
Step 4917, Validation Loss= 0.0016, Loss= 0.0007
Step 4918, Validation Loss= 0.0015, Loss= 0.0009
Step 4919, Validation Loss= 0.0014, Loss= 0.0008
Step 4920, Validation Loss= 0.0014, Loss= 0.0007
Step 4921, Validation Loss= 0.0013, Loss= 0.0007
Step 4922, Validation Loss= 0.0013, Loss= 0.0009
Step 4923, Validation Loss= 0.0012, Loss= 0.0008
Step 4924, Validation Loss= 0.0012, Loss= 0.0009
Step 4925, Validation Loss= 0.0012, Loss= 0.0010
Step 4926, Validation Loss= 0.0012, Loss= 0.0011
Step 4927, Validation Loss= 0.0011, Loss= 0.0011
Step 4928, Validation Loss= 0.0011, Loss= 0.0010
Step 4929, Validation Loss= 0.0011, Loss= 0.0010
Step 4930, Validation Loss= 0.0011, Loss= 0.0010
Step 4931, Validation Loss= 0.0011, Loss= 0.0010
Step 4932, Validation Loss= 0.0011, Loss= 0.0009
Step 4933, Validation Loss= 0.0011, Loss= 0.0009
Step 4934, Validation Loss= 0.0010, Loss= 0.0010
Step 4935, Validation Loss= 0.0010, Loss= 0.0010
Step 4936, Validation Loss= 0.0010, Loss= 0.0010
Step 4937, Validation Loss= 0.0012, Loss= 0.0026
Step 4938, Validation Loss= 0.0014, Loss= 0.0038
Step 4939, Validation Loss= 0.0018, Loss= 0.0050
Step 4940, Validation Loss= 0.0023, Loss= 0.0069
Step 4941, Validation Loss= 0.0027, Loss= 0.0063
Step 4942, Validation Loss= 0.0030, Loss= 0.0057
Step 4943, Validation Loss= 0.0034, Loss= 0.0064
Step 4944, Validation Loss= 0.0038, Loss= 0.0077
Step 4945, Validation Loss= 0.0041, Loss= 0.0066
Step 4946, Validation Loss= 0.0043, Loss= 0.0064
Step 4947, Validation Loss= 0.0045, Loss= 0.0063
Step 4948, Validation Loss= 0.0047, Loss= 0.0063
Step 4949, Validation Loss= 0.0048, Loss= 0.0063
Step 4950, Validation Loss= 0.0045, Loss= 0.0015
Step 4951, Validation Loss= 0.0042, Loss= 0.0013
Step 4952, Validation Loss= 0.0040, Loss= 0.0026
Step 4953, Validation Loss= 0.0038, Loss= 0.0019
Step 4954, Validation Loss= 0.0036, Loss= 0.0013
Step 4955, Validation Loss= 0.0033, Loss= 0.0006
Step 4956, Validation Loss= 0.0031, Loss= 0.0019
Step 4957, Validation Loss= 0.0029, Loss= 0.0013
Step 4958, Validation Loss= 0.0027, Loss= 0.0008
Step 4959, Validation Loss= 0.0026, Loss= 0.0011
Step 4960, Validation Loss= 0.0024, Loss= 0.0013
Step 4961, Validation Loss= 0.0023, Loss= 0.0007
Step 4962, Validation Loss= 0.0021, Loss= 0.0004
Step 4963, Validation Loss= 0.0020, Loss= 0.0009
Step 4964, Validation Loss= 0.0019, Loss= 0.0008
Step 4965, Validation Loss= 0.0017, Loss= 0.0007
Step 4966, Validation Loss= 0.0016, Loss= 0.0007
Step 4967, Validation Loss= 0.0016, Loss= 0.0010
Step 4968, Validation Loss= 0.0015, Loss= 0.0007
Step 4969, Validation Loss= 0.0014, Loss= 0.0007
Step 4970, Validation Loss= 0.0014, Loss= 0.0009
Step 4971, Validation Loss= 0.0013, Loss= 0.0009
Step 4972, Validation Loss= 0.0013, Loss= 0.0008
Step 4973, Validation Loss= 0.0012, Loss= 0.0010
Step 4974, Validation Loss= 0.0012, Loss= 0.0012
Step 4975, Validation Loss= 0.0012, Loss= 0.0011
Step 4976, Validation Loss= 0.0012, Loss= 0.0011
Step 4977, Validation Loss= 0.0012, Loss= 0.0012
Step 4978, Validation Loss= 0.0012, Loss= 0.0012
Step 4979, Validation Loss= 0.0012, Loss= 0.0011
Step 4980, Validation Loss= 0.0012, Loss= 0.0010
Step 4981, Validation Loss= 0.0012, Loss= 0.0010
Step 4982, Validation Loss= 0.0011, Loss= 0.0010
Step 4983, Validation Loss= 0.0011, Loss= 0.0010
Step 4984, Validation Loss= 0.0011, Loss= 0.0010
Step 4985, Validation Loss= 0.0011, Loss= 0.0010
Step 4986, Validation Loss= 0.0011, Loss= 0.0010
Step 4987, Validation Loss= 0.0012, Loss= 0.0026
Step 4988, Validation Loss= 0.0015, Loss= 0.0039
Step 4989, Validation Loss= 0.0019, Loss= 0.0050
Step 4990, Validation Loss= 0.0024, Loss= 0.0072
Step 4991, Validation Loss= 0.0029, Loss= 0.0077
Step 4992, Validation Loss= 0.0032, Loss= 0.0061
Step 4993, Validation Loss= 0.0036, Loss= 0.0067
Step 4994, Validation Loss= 0.0041, Loss= 0.0088
Step 4995, Validation Loss= 0.0045, Loss= 0.0080
Step 4996, Validation Loss= 0.0048, Loss= 0.0070
Step 4997, Validation Loss= 0.0050, Loss= 0.0074
Step 4998, Validation Loss= 0.0053, Loss= 0.0081
Step 4999, Validation Loss= 0.0055, Loss= 0.0069
Step 5000, Validation Loss= 0.0052, Loss= 0.0023
Step 5001, Validation Loss= 0.0049, Loss= 0.0028
Step 5002, Validation Loss= 0.0047, Loss= 0.0025
Step 5003, Validation Loss= 0.0044, Loss= 0.0022
Step 5004, Validation Loss= 0.0042, Loss= 0.0018
Step 5005, Validation Loss= 0.0038, Loss= 0.0009
Step 5006, Validation Loss= 0.0035, Loss= 0.0009
Step 5007, Validation Loss= 0.0033, Loss= 0.0010
Step 5008, Validation Loss= 0.0031, Loss= 0.0014
Step 5009, Validation Loss= 0.0029, Loss= 0.0009
Step 5010, Validation Loss= 0.0027, Loss= 0.0011
Step 5011, Validation Loss= 0.0025, Loss= 0.0010
Step 5012, Validation Loss= 0.0024, Loss= 0.0009
Step 5013, Validation Loss= 0.0022, Loss= 0.0003
Step 5014, Validation Loss= 0.0020, Loss= 0.0005
Step 5015, Validation Loss= 0.0018, Loss= 0.0005
Step 5016, Validation Loss= 0.0017, Loss= 0.0005
Step 5017, Validation Loss= 0.0016, Loss= 0.0005
Step 5018, Validation Loss= 0.0015, Loss= 0.0008
Step 5019, Validation Loss= 0.0014, Loss= 0.0009
Step 5020, Validation Loss= 0.0014, Loss= 0.0007
Step 5021, Validation Loss= 0.0013, Loss= 0.0006
Step 5022, Validation Loss= 0.0012, Loss= 0.0007
Step 5023, Validation Loss= 0.0012, Loss= 0.0008
Step 5024, Validation Loss= 0.0011, Loss= 0.0007
Step 5025, Validation Loss= 0.0011, Loss= 0.0008
Step 5026, Validation Loss= 0.0011, Loss= 0.0009
Step 5027, Validation Loss= 0.0011, Loss= 0.0009
Step 5028, Validation Loss= 0.0011, Loss= 0.0010
Step 5029, Validation Loss= 0.0011, Loss= 0.0010
Step 5030, Validation Loss= 0.0011, Loss= 0.0010
Step 5031, Validation Loss= 0.0010, Loss= 0.0010
Step 5032, Validation Loss= 0.0010, Loss= 0.0010
Step 5033, Validation Loss= 0.0010, Loss= 0.0010
Step 5034, Validation Loss= 0.0010, Loss= 0.0009
Step 5035, Validation Loss= 0.0010, Loss= 0.0009
Step 5036, Validation Loss= 0.0010, Loss= 0.0010
Step 5037, Validation Loss= 0.0012, Loss= 0.0025
Step 5038, Validation Loss= 0.0014, Loss= 0.0038
Step 5039, Validation Loss= 0.0018, Loss= 0.0050
Step 5040, Validation Loss= 0.0022, Loss= 0.0058
Step 5041, Validation Loss= 0.0026, Loss= 0.0060
Step 5042, Validation Loss= 0.0029, Loss= 0.0058
Step 5043, Validation Loss= 0.0032, Loss= 0.0062
Step 5044, Validation Loss= 0.0036, Loss= 0.0069
Step 5045, Validation Loss= 0.0039, Loss= 0.0065
Step 5046, Validation Loss= 0.0041, Loss= 0.0063
Step 5047, Validation Loss= 0.0043, Loss= 0.0063
Step 5048, Validation Loss= 0.0045, Loss= 0.0062
Step 5049, Validation Loss= 0.0047, Loss= 0.0063
Step 5050, Validation Loss= 0.0044, Loss= 0.0014
Step 5051, Validation Loss= 0.0041, Loss= 0.0011
Step 5052, Validation Loss= 0.0039, Loss= 0.0029
Step 5053, Validation Loss= 0.0038, Loss= 0.0022
Step 5054, Validation Loss= 0.0035, Loss= 0.0013
Step 5055, Validation Loss= 0.0032, Loss= 0.0008
Step 5056, Validation Loss= 0.0031, Loss= 0.0021
Step 5057, Validation Loss= 0.0030, Loss= 0.0017
Step 5058, Validation Loss= 0.0028, Loss= 0.0012
Step 5059, Validation Loss= 0.0027, Loss= 0.0013
Step 5060, Validation Loss= 0.0025, Loss= 0.0015
Step 5061, Validation Loss= 0.0024, Loss= 0.0011
Step 5062, Validation Loss= 0.0022, Loss= 0.0008
Step 5063, Validation Loss= 0.0021, Loss= 0.0011
Step 5064, Validation Loss= 0.0020, Loss= 0.0008
Step 5065, Validation Loss= 0.0019, Loss= 0.0008
Step 5066, Validation Loss= 0.0018, Loss= 0.0010
Step 5067, Validation Loss= 0.0017, Loss= 0.0008
Step 5068, Validation Loss= 0.0016, Loss= 0.0007
Step 5069, Validation Loss= 0.0015, Loss= 0.0009
Step 5070, Validation Loss= 0.0015, Loss= 0.0011
Step 5071, Validation Loss= 0.0014, Loss= 0.0008
Step 5072, Validation Loss= 0.0013, Loss= 0.0008
Step 5073, Validation Loss= 0.0013, Loss= 0.0009
Step 5074, Validation Loss= 0.0013, Loss= 0.0010
Step 5075, Validation Loss= 0.0012, Loss= 0.0009
Step 5076, Validation Loss= 0.0012, Loss= 0.0009
Step 5077, Validation Loss= 0.0012, Loss= 0.0009
Step 5078, Validation Loss= 0.0011, Loss= 0.0010
Step 5079, Validation Loss= 0.0011, Loss= 0.0009
Step 5080, Validation Loss= 0.0011, Loss= 0.0009
Step 5081, Validation Loss= 0.0011, Loss= 0.0009
Step 5082, Validation Loss= 0.0011, Loss= 0.0009
Step 5083, Validation Loss= 0.0010, Loss= 0.0009
Step 5084, Validation Loss= 0.0010, Loss= 0.0008
Step 5085, Validation Loss= 0.0010, Loss= 0.0008
Step 5086, Validation Loss= 0.0010, Loss= 0.0008
Step 5087, Validation Loss= 0.0011, Loss= 0.0024
Step 5088, Validation Loss= 0.0014, Loss= 0.0037
Step 5089, Validation Loss= 0.0017, Loss= 0.0049
Step 5090, Validation Loss= 0.0022, Loss= 0.0065
Step 5091, Validation Loss= 0.0026, Loss= 0.0065
Step 5092, Validation Loss= 0.0029, Loss= 0.0057
Step 5093, Validation Loss= 0.0033, Loss= 0.0063
Step 5094, Validation Loss= 0.0037, Loss= 0.0078
Step 5095, Validation Loss= 0.0040, Loss= 0.0069
Step 5096, Validation Loss= 0.0043, Loss= 0.0062
Step 5097, Validation Loss= 0.0045, Loss= 0.0065
Step 5098, Validation Loss= 0.0047, Loss= 0.0070
Step 5099, Validation Loss= 0.0049, Loss= 0.0060
Step 5100, Validation Loss= 0.0047, Loss= 0.0030
Step 5101, Validation Loss= 0.0045, Loss= 0.0029
Step 5102, Validation Loss= 0.0043, Loss= 0.0023
Step 5103, Validation Loss= 0.0041, Loss= 0.0026
Step 5104, Validation Loss= 0.0040, Loss= 0.0031
Step 5105, Validation Loss= 0.0037, Loss= 0.0011
Step 5106, Validation Loss= 0.0035, Loss= 0.0012
Step 5107, Validation Loss= 0.0033, Loss= 0.0022
Step 5108, Validation Loss= 0.0032, Loss= 0.0019
Step 5109, Validation Loss= 0.0030, Loss= 0.0007
Step 5110, Validation Loss= 0.0028, Loss= 0.0010
Step 5111, Validation Loss= 0.0026, Loss= 0.0014
Step 5112, Validation Loss= 0.0024, Loss= 0.0006
Step 5113, Validation Loss= 0.0022, Loss= 0.0002
Step 5114, Validation Loss= 0.0020, Loss= 0.0005
Step 5115, Validation Loss= 0.0019, Loss= 0.0009
Step 5116, Validation Loss= 0.0018, Loss= 0.0006
Step 5117, Validation Loss= 0.0016, Loss= 0.0004
Step 5118, Validation Loss= 0.0015, Loss= 0.0007
Step 5119, Validation Loss= 0.0015, Loss= 0.0007
Step 5120, Validation Loss= 0.0014, Loss= 0.0006
Step 5121, Validation Loss= 0.0013, Loss= 0.0004
Step 5122, Validation Loss= 0.0012, Loss= 0.0005
Step 5123, Validation Loss= 0.0011, Loss= 0.0006
Step 5124, Validation Loss= 0.0011, Loss= 0.0006
Step 5125, Validation Loss= 0.0010, Loss= 0.0006
Step 5126, Validation Loss= 0.0010, Loss= 0.0007
Step 5127, Validation Loss= 0.0010, Loss= 0.0007
Step 5128, Validation Loss= 0.0009, Loss= 0.0007
Step 5129, Validation Loss= 0.0009, Loss= 0.0006
Step 5130, Validation Loss= 0.0009, Loss= 0.0006
Step 5131, Validation Loss= 0.0009, Loss= 0.0007
Step 5132, Validation Loss= 0.0008, Loss= 0.0007
Step 5133, Validation Loss= 0.0008, Loss= 0.0006
Step 5134, Validation Loss= 0.0008, Loss= 0.0006
Step 5135, Validation Loss= 0.0008, Loss= 0.0007
Step 5136, Validation Loss= 0.0008, Loss= 0.0007
Step 5137, Validation Loss= 0.0009, Loss= 0.0022
Step 5138, Validation Loss= 0.0012, Loss= 0.0034
Step 5139, Validation Loss= 0.0015, Loss= 0.0046
Step 5140, Validation Loss= 0.0019, Loss= 0.0053
Step 5141, Validation Loss= 0.0022, Loss= 0.0054
Step 5142, Validation Loss= 0.0025, Loss= 0.0049
Step 5143, Validation Loss= 0.0028, Loss= 0.0054
Step 5144, Validation Loss= 0.0032, Loss= 0.0065
Step 5145, Validation Loss= 0.0034, Loss= 0.0058
Step 5146, Validation Loss= 0.0036, Loss= 0.0053
Step 5147, Validation Loss= 0.0038, Loss= 0.0055
Step 5148, Validation Loss= 0.0040, Loss= 0.0056
Step 5149, Validation Loss= 0.0041, Loss= 0.0054
Step 5150, Validation Loss= 0.0040, Loss= 0.0026
Step 5151, Validation Loss= 0.0037, Loss= 0.0016
Step 5152, Validation Loss= 0.0036, Loss= 0.0023
Step 5153, Validation Loss= 0.0035, Loss= 0.0023
Step 5154, Validation Loss= 0.0033, Loss= 0.0020
Step 5155, Validation Loss= 0.0030, Loss= 0.0005
Step 5156, Validation Loss= 0.0028, Loss= 0.0011
Step 5157, Validation Loss= 0.0027, Loss= 0.0016
Step 5158, Validation Loss= 0.0026, Loss= 0.0011
Step 5159, Validation Loss= 0.0024, Loss= 0.0009
Step 5160, Validation Loss= 0.0022, Loss= 0.0010
Step 5161, Validation Loss= 0.0021, Loss= 0.0011
Step 5162, Validation Loss= 0.0020, Loss= 0.0005
Step 5163, Validation Loss= 0.0018, Loss= 0.0004
Step 5164, Validation Loss= 0.0017, Loss= 0.0004
Step 5165, Validation Loss= 0.0016, Loss= 0.0007
Step 5166, Validation Loss= 0.0015, Loss= 0.0005
Step 5167, Validation Loss= 0.0014, Loss= 0.0006
Step 5168, Validation Loss= 0.0013, Loss= 0.0005
Step 5169, Validation Loss= 0.0012, Loss= 0.0006
Step 5170, Validation Loss= 0.0012, Loss= 0.0006
Step 5171, Validation Loss= 0.0011, Loss= 0.0006
Step 5172, Validation Loss= 0.0011, Loss= 0.0006
Step 5173, Validation Loss= 0.0010, Loss= 0.0008
Step 5174, Validation Loss= 0.0010, Loss= 0.0009
Step 5175, Validation Loss= 0.0010, Loss= 0.0008
Step 5176, Validation Loss= 0.0010, Loss= 0.0007
Step 5177, Validation Loss= 0.0009, Loss= 0.0008
Step 5178, Validation Loss= 0.0009, Loss= 0.0008
Step 5179, Validation Loss= 0.0009, Loss= 0.0008
Step 5180, Validation Loss= 0.0009, Loss= 0.0009
Step 5181, Validation Loss= 0.0009, Loss= 0.0010
Step 5182, Validation Loss= 0.0009, Loss= 0.0010
Step 5183, Validation Loss= 0.0009, Loss= 0.0010
Step 5184, Validation Loss= 0.0009, Loss= 0.0009
Step 5185, Validation Loss= 0.0009, Loss= 0.0009
Step 5186, Validation Loss= 0.0009, Loss= 0.0009
Step 5187, Validation Loss= 0.0011, Loss= 0.0024
Step 5188, Validation Loss= 0.0013, Loss= 0.0036
Step 5189, Validation Loss= 0.0017, Loss= 0.0047
Step 5190, Validation Loss= 0.0021, Loss= 0.0056
Step 5191, Validation Loss= 0.0025, Loss= 0.0060
Step 5192, Validation Loss= 0.0028, Loss= 0.0056
Step 5193, Validation Loss= 0.0031, Loss= 0.0061
Step 5194, Validation Loss= 0.0035, Loss= 0.0069
Step 5195, Validation Loss= 0.0038, Loss= 0.0067
Step 5196, Validation Loss= 0.0041, Loss= 0.0063
Step 5197, Validation Loss= 0.0043, Loss= 0.0063
Step 5198, Validation Loss= 0.0045, Loss= 0.0066
Step 5199, Validation Loss= 0.0047, Loss= 0.0063
Step 5200, Validation Loss= 0.0044, Loss= 0.0021
Step 5201, Validation Loss= 0.0042, Loss= 0.0016
Step 5202, Validation Loss= 0.0040, Loss= 0.0026
Step 5203, Validation Loss= 0.0038, Loss= 0.0023
Step 5204, Validation Loss= 0.0036, Loss= 0.0017
Step 5205, Validation Loss= 0.0034, Loss= 0.0012
Step 5206, Validation Loss= 0.0033, Loss= 0.0025
Step 5207, Validation Loss= 0.0032, Loss= 0.0022
Step 5208, Validation Loss= 0.0030, Loss= 0.0017
Step 5209, Validation Loss= 0.0029, Loss= 0.0016
Step 5210, Validation Loss= 0.0028, Loss= 0.0016
Step 5211, Validation Loss= 0.0026, Loss= 0.0009
Step 5212, Validation Loss= 0.0024, Loss= 0.0006
Step 5213, Validation Loss= 0.0022, Loss= 0.0011
Step 5214, Validation Loss= 0.0021, Loss= 0.0009
Step 5215, Validation Loss= 0.0020, Loss= 0.0009
Step 5216, Validation Loss= 0.0019, Loss= 0.0010
Step 5217, Validation Loss= 0.0018, Loss= 0.0011
Step 5218, Validation Loss= 0.0017, Loss= 0.0007
